brand,model,color,year,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,price_in_euro
audi,Q2,red,2020,150.0,Automatic,Petrol,6.4,145.0,34670.0,25260.0
audi,TT RS,grey,2011,340.0,Automatic,Petrol,9.2,218.0,153999.0,26340.0
citroen,Berlingo,black,2017,110.0,Manual,Petrol,5.1,119.0,132599.0,11290.0
audi,Q5,grey,2018,286.0,Automatic,Diesel,6.2,162.0,107107.0,31999.0
ford,Focus,silver,2014,116.0,Manual,Diesel,4.5,119.0,200000.0,11990.0
bmw,330,brown,2008,272.0,Automatic,Petrol,9.4,227.0,122000.0,19500.0
audi,A3,silver,2019,116.0,Automatic,Diesel,3.9,103.0,44400.0,17490.0
ford,Mondeo,grey,2016,160.0,Manual,Petrol,5.8,139.0,130232.0,13890.0
hyundai,i10,green,2022,67.0,Manual,Petrol,4.7,108.0,11500.0,15489.0
audi,A4,brown,2013,150.0,Automatic,Diesel,4.9,139.0,140500.0,14150.0
bmw,118,black,2009,143.0,Manual,Petrol,5.8,139.0,119000.0,9990.0
fiat,Tipo,black,2021,101.0,Manual,Petrol,5.4,124.0,43000.0,18490.0
ford,Tourneo Connect,grey,2016,120.0,Automatic,Diesel,5.0,129.0,139200.0,18950.0
audi,TT,white,2018,310.0,Automatic,Petrol,6.7,155.0,84575.0,36880.0
audi,Q2,white,2018,150.0,Manual,Petrol,5.5,124.0,39995.0,19820.0
bmw,218,silver,2020,140.0,Manual,Petrol,6.0,136.0,59618.0,19890.0
ford,EcoSport,beige,2019,125.0,Manual,Diesel,4.8,125.0,52665.0,19950.0
bmw,Z4,black,2007,177.0,Manual,Petrol,8.2,197.0,148000.0,12000.0
audi,Q3,grey,2013,177.0,Automatic,Diesel,5.9,156.0,168480.0,21990.0
maserati,Quattroporte,black,2015,409.0,Automatic,Petrol,10.6,246.0,40900.0,46900.0
audi,A1,blue,2023,150.0,Automatic,Petrol,5.0,147.0,10.0,35078.0
audi,A1,brown,2015,95.0,Manual,Petrol,4.4,102.0,92202.0,10850.0
bmw,218,orange,2021,136.0,Automatic,Petrol,5.2,120.0,8226.0,27460.0
bmw,X3,silver,2008,150.0,Manual,Petrol,9.0,213.0,79495.0,14500.0
citroen,C3,black,2021,110.0,Automatic,Petrol,4.7,107.0,19800.0,19750.0
audi,TT,grey,2007,200.0,Manual,Petrol,7.7,183.0,265000.0,7300.0
bmw,118,black,2009,143.0,Manual,Petrol,6.3,149.0,120000.0,7200.0
audi,A3,white,2023,150.0,Automatic,Petrol,5.7,130.0,2.0,38390.0
fiat,Doblo,white,2015,90.0,Manual,Diesel,5.0,133.0,118824.0,7390.0
dacia,Dokker,white,2020,102.0,Manual,Petrol,6.2,159.0,11175.0,16320.0
hyundai,KONA,blue,2023,280.0,Automatic,Petrol,8.5,194.0,10.0,38490.0
ford,Mondeo,red,2015,160.0,Manual,Petrol,5.9,137.0,57800.0,11990.0
ford,Focus,black,2014,250.0,Manual,Petrol,7.2,169.0,63060.0,11500.0
ford,Fiesta,white,2020,101.0,Automatic,Petrol,6.0,139.0,17500.0,16790.0
audi,RS3,green,2021,400.0,Automatic,Petrol,9.1,207.0,3912.0,31111.0
audi,S5,blue,2016,354.0,Automatic,Petrol,7.3,139.0,109000.0,34000.0
jaguar,E-Pace,red,2020,249.0,Automatic,Petrol,8.1,185.0,37500.0,39390.0
land-rover,Land Rover Discovery,grey,2018,258.0,Automatic,Diesel,7.2,189.0,88760.0,28950.0
fiat,500,white,2021,69.0,Manual,Petrol,4.1,139.0,5640.0,15490.0
bmw,X2,white,2023,178.0,Automatic,Petrol,6.5,149.0,12496.0,42550.0
bmw,520,silver,2019,190.0,Automatic,Diesel,4.6,121.0,69932.0,33840.0
audi,A3,grey,2017,184.0,Automatic,Diesel,5.0,133.0,96709.0,22500.0
jeep,Renegade,white,2022,241.0,Automatic,Hybrid,5.8,120.0,99.0,41190.0
bmw,650,red,2012,449.0,Automatic,Petrol,9.2,139.0,181000.0,27900.0
fiat,500C,black,2015,105.0,Manual,Petrol,4.2,100.0,81500.0,8990.0
hyundai,i20,blue,2012,86.0,Manual,Petrol,4.9,114.0,74285.0,8850.0
ford,Fiesta,white,2018,101.0,Manual,Petrol,5.0,139.0,36105.0,17990.0
honda,e,black,2021,154.0,Automatic,Electric,5.8,0.0,12485.0,25000.0
audi,Q2,silver,2019,150.0,Automatic,Diesel,5.8,139.0,131462.0,20900.0
audi,A6 allroad,grey,2014,313.0,Automatic,Diesel,6.7,178.0,216365.0,18991.0
citroen,C4 Picasso,white,2019,131.0,Manual,Diesel,4.0,106.0,74277.0,23900.0
audi,RS6,black,2023,600.0,Automatic,Petrol,12.6,139.0,13000.0,172990.0
ford,Puma,red,2023,125.0,Automatic,Hybrid,6.3,143.0,10.0,28950.0
bmw,320,blue,2014,184.0,Manual,Diesel,4.9,139.0,107000.0,14800.0
honda,Jazz,white,2019,102.0,Manual,Petrol,5.1,117.0,18701.0,17499.0
bmw,118,black,2019,140.0,Manual,Petrol,5.4,122.0,24885.0,23780.0
bmw,116,white,2021,109.0,Automatic,Petrol,5.1,116.0,14993.0,27590.0
ford,S-Max,silver,2017,150.0,Manual,Diesel,5.0,129.0,198688.0,13900.0
ford,Tourneo Custom,silver,2023,150.0,Manual,Diesel Hybrid,7.8,139.0,15.0,48480.0
bmw,430,black,2021,258.0,Automatic,Petrol,5.8,131.0,17900.0,44900.0
kia,Sportage,white,2022,150.0,Manual,Petrol,5.8,139.0,8554.0,28180.0
land-rover,Land Rover Range Rover Velar,black,2019,300.0,Automatic,Diesel,6.6,175.0,17226.0,31190.0
audi,A4,silver,2016,190.0,Automatic,Diesel,4.4,116.0,239999.0,24999.0
ford,Transit,white,2012,125.0,Manual,Diesel,7.2,191.0,200834.0,13950.0
bmw,320,black,2010,184.0,Manual,Diesel,5.2,139.0,197000.0,12000.0
dodge,Challenger,black,2021,305.0,Automatic,LPG,5.8,139.0,24175.0,32990.0
mazda,2,blue,2017,90.0,Manual,Petrol,4.5,105.0,52000.0,12790.0
audi,Q5,silver,2017,258.0,Automatic,Diesel,6.3,167.0,69979.0,29550.0
fiat,500,red,2011,69.0,Manual,Petrol,5.1,139.0,120500.0,5450.0
hyundai,i30,silver,2023,120.0,Manual,Petrol,5.0,115.0,50.0,23190.0
hyundai,i10,silver,2013,86.0,Automatic,Petrol,5.5,129.0,21000.0,9495.0
audi,Q5,green,2021,204.0,Automatic,Diesel,6.7,175.0,11531.0,55470.0
audi,RS3,green,2022,400.0,Automatic,Petrol,8.8,188.0,7000.0,71890.0
kia,Sportage,white,2023,179.0,Automatic,Petrol,6.9,156.0,10.0,36750.0
fiat,500C,red,2011,69.0,Manual,Petrol,5.1,119.0,87000.0,7999.0
bmw,318,black,2010,143.0,Manual,Diesel,4.5,120.0,122000.0,16000.0
ford,S-Max,red,2018,150.0,Automatic,Diesel,5.3,139.0,36749.0,26990.0
jaguar,E-Pace,black,2018,241.0,Automatic,Diesel,6.2,162.0,78494.0,31450.0
audi,A6,black,2018,286.0,Automatic,Diesel,5.9,156.0,44072.0,42689.0
audi,Q3,white,2015,150.0,Automatic,Diesel,5.3,140.0,121300.0,19990.0
citroen,C4,grey,2016,131.0,Manual,Petrol,5.0,115.0,59980.0,17490.0
bmw,Z4 M,black,2006,343.0,Manual,Petrol,12.1,139.0,164000.0,35000.0
bmw,420,white,2015,190.0,Automatic,Diesel,4.0,106.0,99500.0,20800.0
ford,Mondeo,silver,2019,150.0,Automatic,Diesel,5.0,131.0,59300.0,9990.0
ford,Ka/Ka+,red,2018,86.0,Manual,Petrol,5.7,129.0,61969.0,10700.0
audi,Q3,red,2022,190.0,Automatic,Petrol,6.7,154.0,7000.0,58880.0
ford,Mondeo,white,2020,190.0,Automatic,Diesel,4.7,126.0,52377.0,27990.0
lada,Niva,black,2019,83.0,Manual,Petrol,5.8,139.0,77000.0,10880.0
bmw,530,blue,2018,265.0,Automatic,Diesel,5.0,131.0,56600.0,39499.0
maserati,Ghibli,black,2015,411.0,Automatic,Petrol,10.5,248.0,79000.0,37961.0
ford,Transit,red,2018,105.0,Manual,Diesel,5.8,139.0,47000.0,24690.0
land-rover,Land Rover Discovery Sport,grey,2019,179.0,Automatic,Diesel,6.4,205.0,68383.0,33750.0
lamborghini,Urus,bronze,2023,650.0,Automatic,Petrol,12.3,139.0,18200.0,299900.0
audi,RS5,grey,2018,450.0,Automatic,Petrol,8.7,197.0,117850.0,47850.0
land-rover,Land Rover Range Rover Evoque,black,2019,150.0,Manual,Diesel,4.3,114.0,166711.0,17750.0
ford,S-Max,black,2012,200.0,Automatic,Diesel,6.6,174.0,208000.0,11300.0
dacia,Sandero,black,2017,90.0,Manual,Petrol,4.9,109.0,38182.0,10950.0
alfa-romeo,Alfa Romeo Stelvio,red,2019,150.0,Automatic,Diesel,4.7,124.0,90000.0,24950.0
audi,A8,white,2012,371.0,Automatic,Petrol,9.7,230.0,77000.0,35880.0
bmw,316,blue,2003,116.0,Manual,Petrol,7.1,172.0,206000.0,1499.0
jaguar,XE,black,2020,179.0,Automatic,Diesel,4.9,130.0,79960.0,23400.0
bmw,X5,black,2010,272.0,Automatic,Petrol,10.3,247.0,294800.0,9800.0
kia,Ceed / cee'd,white,2019,99.0,Manual,Petrol,6.4,145.0,35300.0,14380.0
bmw,X1,blue,2017,150.0,Automatic,Diesel,4.7,124.0,182000.0,18900.0
audi,RS6,black,2016,605.0,Automatic,Petrol,9.6,223.0,137000.0,59950.0
audi,Q7,white,2015,245.0,Automatic,Diesel,7.4,139.0,92191.0,37500.0
audi,Q5,yellow,2020,231.0,Automatic,Diesel,8.3,217.0,102900.0,42780.0
audi,A4,white,2008,239.0,Automatic,Diesel,7.2,186.0,226000.0,8000.0
audi,A6,black,2005,224.0,Automatic,Diesel,8.4,139.0,245000.0,4300.0
dacia,Duster,grey,2023,91.0,Manual,LPG,6.4,144.0,9.0,20950.0
hyundai,TUCSON,red,2023,265.0,Automatic,Hybrid,1.4,120.0,9.0,44490.0
ford,Focus,grey,2020,182.0,Manual,Petrol,5.2,139.0,47440.0,23990.0
bmw,760,brown,2020,585.0,Automatic,Petrol,5.8,139.0,25000.0,132950.0
kia,Ceed / cee'd,black,2021,159.0,Automatic,Petrol,5.3,119.0,32700.0,22990.0
audi,Q3,orange,2022,150.0,Automatic,Petrol,7.0,158.0,11000.0,38995.0
ford,C-Max,grey,2013,125.0,Manual,Petrol,5.1,121.0,100000.0,8899.0
kia,Sorento,black,2017,200.0,Automatic,Diesel,6.7,177.0,59990.0,29990.0
citroen,Jumpy,white,2021,136.0,Automatic,Electric,5.8,0.0,4000.0,34000.0
ford,Focus,black,2017,125.0,Manual,Petrol,4.8,114.0,94000.0,11500.0
ford,S-Max,silver,2006,140.0,Manual,Diesel,6.4,139.0,252000.0,3200.0
hyundai,i10,blue,2020,84.0,Manual,Petrol,4.9,113.0,33200.0,14990.0
kia,XCeed,red,2020,140.0,Automatic,Petrol,5.0,200.0,41287.0,20990.0
lada,Granta,black,2018,98.0,Manual,Petrol,5.8,139.0,43950.0,5950.0
audi,A1,white,2015,95.0,Manual,Petrol,4.2,139.0,114000.0,12999.0
dacia,Sandero,grey,2023,101.0,Manual,Petrol,6.9,123.0,100.0,17439.0
fiat,500C,green,2020,69.0,Manual,Petrol,5.5,126.0,13663.0,13950.0
ferrari,812,blue,2018,799.0,Automatic,Petrol,14.9,139.0,12708.0,369000.0
bmw,218,white,2016,150.0,Manual,Diesel,4.3,114.0,57966.0,22990.0
audi,A3,grey,2015,150.0,Automatic,Diesel,4.4,116.0,118900.0,19950.0
bmw,X1,grey,2018,150.0,Automatic,Diesel,4.7,124.0,76193.0,24980.0
ford,Transit Custom,black,2023,170.0,Automatic,Diesel,6.5,170.0,10.0,56970.0
ford,Focus,grey,2018,120.0,Automatic,Diesel,3.8,99.0,194586.0,21999.0
bmw,218,grey,2015,136.0,Manual,Petrol,4.9,115.0,28000.0,15750.0
ford,Fiesta,black,2005,80.0,Manual,Petrol,6.2,147.0,148000.0,1700.0
ford,Focus,grey,2019,150.0,Automatic,Petrol,5.9,134.0,46894.0,22470.0
mazda,CX-5,black,2015,175.0,Automatic,Diesel,5.5,144.0,111704.0,18320.0
ford,Focus,silver,2005,116.0,Manual,Petrol,5.8,139.0,149987.0,3650.0
audi,A6,blue,2018,272.0,Automatic,Diesel,5.3,138.0,322500.0,19990.0
bmw,M3,silver,2012,555.0,Automatic,Petrol,11.9,139.0,39000.0,129800.0
dacia,Sandero,black,2011,75.0,Manual,Petrol,5.9,140.0,69999.0,5390.0
citroen,C3,red,2023,110.0,Manual,Petrol,5.5,124.0,20.0,22740.0
mazda,CX-5,grey,2019,150.0,Automatic,Diesel,5.8,171.0,138010.0,19280.0
bmw,118,grey,2011,143.0,Automatic,Petrol,6.9,139.0,125000.0,11700.0
bmw,530,grey,2012,258.0,Automatic,Diesel,5.5,146.0,287073.0,10990.0
mazda,CX-3,white,2017,150.0,Automatic,Petrol,6.3,146.0,13000.0,22980.0
hyundai,i30,black,2016,136.0,Manual,Diesel,3.9,102.0,129221.0,17400.0
bmw,X1,grey,2012,177.0,Manual,Diesel,5.8,153.0,215000.0,12500.0
audi,Q3,red,2022,245.0,Automatic,Hybrid,5.8,139.0,9000.0,44200.0
audi,A3,silver,1999,125.0,Manual,Petrol,8.3,139.0,209000.0,2000.0
fiat,500X,red,2023,131.0,Automatic,Petrol,6.2,139.0,5.0,27990.0
land-rover,Land Rover Range Rover Evoque,black,2022,200.0,Automatic,Petrol,7.8,176.0,7000.0,58200.0
kia,Ceed SW / cee'd SW,white,2018,101.0,Manual,Petrol,6.0,138.0,45309.0,16899.0
citroen,C5,white,2018,181.0,Automatic,Petrol,5.7,129.0,43700.0,24480.0
citroen,C3 Aircross,black,2022,110.0,Manual,Petrol,4.8,110.0,5000.0,21600.0
mazda,3,red,2019,120.0,Automatic,Petrol,5.6,129.0,63850.0,18490.0
land-rover,Land Rover Range Rover Velar,black,2020,551.0,Automatic,Petrol,11.8,139.0,33484.0,81800.0
ford,Kuga,black,2021,224.0,Unknown,Hybrid,1.2,120.0,14290.0,39990.0
bmw,Z3,black,2000,150.0,Manual,Petrol,9.2,220.0,148300.0,16980.0
ford,Focus,grey,2012,105.0,Manual,Petrol,5.9,136.0,223400.0,5999.0
hyundai,IONIQ,white,2019,120.0,Automatic,Electric,5.8,0.0,68000.0,19500.0
land-rover,Land Rover Range Rover Sport,black,2012,256.0,Automatic,Diesel,5.8,139.0,195000.0,22000.0
bmw,X2,blue,2018,190.0,Automatic,Diesel,4.8,126.0,62761.0,29890.0
ford,Transit Courier,red,2023,101.0,Manual,Diesel,4.3,112.0,0.0,24240.0
maserati,Levante,black,2021,530.0,Automatic,Petrol,13.3,139.0,10.0,109988.0
ford,EcoSport,yellow,2023,125.0,Manual,Petrol,6.2,141.0,6.0,22450.0
ford,EcoSport,beige,2018,125.0,Automatic,Petrol,5.8,134.0,13770.0,17490.0
audi,A6,grey,2014,313.0,Automatic,Diesel,6.4,170.0,167616.0,22499.0
audi,RS,red,2021,598.0,Automatic,Electric,5.8,0.0,9868.0,117879.0
citroen,C3 Aircross,red,2020,110.0,Manual,Petrol,4.8,109.0,30000.0,16890.0
kia,Venga,black,2019,125.0,Manual,Petrol,6.5,149.0,47009.0,14750.0
fiat,500,white,2019,69.0,Manual,Petrol,5.5,126.0,47500.0,13990.0
ford,Kuga,brown,2018,120.0,Manual,Petrol,6.3,145.0,49623.0,15349.0
audi,e-tron,red,2019,408.0,Automatic,Electric,5.8,0.0,25070.0,49790.0
bmw,X3,black,2004,204.0,Automatic,Diesel,8.6,229.0,258000.0,4700.0
ford,Kuga,black,2014,140.0,Manual,Diesel,6.2,164.0,142000.0,26690.0
chevrolet,Camaro,beige,2018,275.0,Automatic,Petrol,8.1,184.0,20800.0,42900.0
hyundai,TUCSON,white,2016,141.0,Automatic,Diesel,4.9,129.0,43900.0,19000.0
bmw,M4,yellow,2022,510.0,Automatic,Petrol,5.8,139.0,20400.0,86500.0
bmw,316,black,2013,116.0,Manual,Diesel,4.4,116.0,181000.0,10999.0
ferrari,Roma,red,2020,620.0,Automatic,Petrol,5.8,139.0,25529.0,229900.0
bmw,320,black,2005,163.0,Manual,Diesel,5.9,158.0,333000.0,3299.0
ford,Kuga,blue,2020,190.0,Automatic,Diesel,4.8,127.0,30400.0,31990.0
bmw,320,white,2023,190.0,Automatic,Diesel,4.8,126.0,1500.0,59899.0
bmw,730,white,2009,245.0,Automatic,Diesel,8.5,139.0,245000.0,13400.0
hyundai,i30,red,2018,140.0,Manual,Petrol,5.9,139.0,23977.0,19990.0
bmw,320,black,2008,177.0,Manual,Diesel,4.8,128.0,214000.0,5800.0
dodge,RAM,black,2018,401.0,Automatic,LPG,5.8,135.0,65358.0,37900.0
bmw,X1,brown,2012,177.0,Automatic,Diesel,6.2,164.0,120000.0,13999.0
audi,Q7,grey,2008,326.0,Automatic,Diesel,11.1,139.0,199420.0,18900.0
audi,A3,grey,2014,179.0,Automatic,Petrol,5.8,139.0,117615.0,19780.0
ford,S-Max,silver,2018,190.0,Unknown,Diesel,5.2,136.0,111287.0,24800.0
audi,A5,grey,2015,190.0,Automatic,Diesel,4.5,119.0,170490.0,17490.0
audi,A6,silver,2015,218.0,Automatic,Diesel,5.8,139.0,215850.0,17680.0
bmw,X5,grey,2008,235.0,Automatic,Diesel,8.1,215.0,384156.0,9990.0
bmw,218,white,2016,150.0,Automatic,Diesel,4.5,117.0,91512.0,21450.0
bmw,M8,blue,2020,625.0,Automatic,Petrol,10.6,242.0,62753.0,106890.0
mazda,CX-5,silver,2018,150.0,Manual,Diesel,5.4,199.0,164000.0,17999.0
ford,Focus,white,2013,101.0,Manual,Petrol,4.8,114.0,155000.0,6490.0
audi,A4,white,2023,204.0,Automatic,Petrol,6.0,138.0,20.0,51840.0
hyundai,i10,black,2015,67.0,Manual,Petrol,5.8,134.0,41280.0,8290.0
alfa-romeo,Alfa Romeo Spider,grey,2006,260.0,Manual,Petrol,11.5,139.0,107000.0,19990.0
bmw,520,grey,2012,184.0,Automatic,Diesel,4.7,123.0,137000.0,21500.0
ford,Focus,grey,2006,116.0,Manual,Petrol,6.4,139.0,112614.0,3800.0
audi,A3,silver,2016,150.0,Manual,Petrol,4.7,111.0,31400.0,16990.0
ford,Mondeo,red,2017,211.0,Automatic,Diesel,5.2,129.0,112793.0,20950.0
bmw,220,white,2017,190.0,Automatic,Diesel,4.0,104.0,97500.0,10990.0
ford,Fiesta,white,2014,60.0,Manual,Petrol,5.2,123.0,77400.0,6500.0
land-rover,Land Rover Discovery Sport,black,2020,179.0,Automatic,Diesel,5.6,148.0,21938.0,74600.0
bmw,X1,white,2015,136.0,Automatic,Petrol,5.1,121.0,30000.0,18890.0
bmw,X3,black,2009,286.0,Automatic,Diesel,7.8,139.0,211000.0,10500.0
audi,A4,black,2017,190.0,Automatic,Diesel,4.2,109.0,82000.0,23800.0
jeep,Grand Cherokee,white,2019,468.0,Automatic,Petrol,13.5,139.0,45243.0,54900.0
bmw,X5,blue,2020,394.0,Automatic,Hybrid,5.8,120.0,55014.0,62970.0
ford,Transit Custom,silver,2019,170.0,Manual,Diesel,6.0,158.0,124978.0,27898.0
kia,ProCeed / pro_cee'd,grey,2019,120.0,Manual,Petrol,5.2,118.0,50030.0,19490.0
citroen,C3,black,2012,95.0,Manual,Petrol,5.8,139.0,108640.0,7150.0
kia,XCeed,white,2020,105.0,Automatic,Hybrid,5.8,139.0,56688.0,28900.0
alfa-romeo,Alfa Romeo Stelvio,white,2021,510.0,Automatic,Petrol,11.8,139.0,25114.0,72740.0
kia,Rio,grey,2023,101.0,Manual,Petrol,5.0,114.0,1500.0,19900.0
audi,e-tron,black,2020,408.0,Automatic,Electric,5.8,0.0,66400.0,25380.0
bmw,520,blue,2019,184.0,Automatic,Petrol,6.1,138.0,62414.0,27990.0
bmw,220,grey,2017,192.0,Automatic,Petrol,5.9,138.0,112000.0,17950.0
kia,Rio,white,2016,84.0,Manual,Petrol,5.0,115.0,96500.0,9690.0
bmw,118,grey,2022,136.0,Automatic,Petrol,5.3,121.0,4985.0,32490.0
hyundai,KONA,black,2018,120.0,Manual,Petrol,5.2,129.0,7900.0,18800.0
citroen,Grand C4 SpaceTourer,brown,2019,131.0,Automatic,Diesel,4.0,106.0,139000.0,16950.0
ford,Fiesta,black,2023,101.0,Manual,Petrol,5.7,128.0,100.0,20990.0
hyundai,i30,red,2010,109.0,Manual,Petrol,6.3,150.0,66900.0,7990.0
hyundai,TUCSON,white,2018,177.0,Manual,Petrol,7.5,173.0,34958.0,21450.0
honda,Civic,white,2022,184.0,Automatic,Hybrid,4.2,95.0,2163.0,34890.0
alfa-romeo,Alfa Romeo Stelvio,white,2021,280.0,Automatic,Petrol,5.8,139.0,6500.0,48500.0
audi,A4,black,2016,190.0,Manual,Diesel,3.9,102.0,189000.0,14990.0
hyundai,i10,blue,2021,84.0,Automatic,Petrol,4.8,129.0,11322.0,17690.0
audi,A4,silver,2011,143.0,Manual,Diesel,4.7,124.0,156000.0,10200.0
hyundai,i30,white,2023,160.0,Manual,Petrol,5.4,126.0,5.0,26490.0
kia,Sportage,white,2016,136.0,Manual,Diesel,5.5,146.0,109000.0,14499.0
ford,Fiesta,grey,2017,125.0,Manual,Petrol,5.8,139.0,38500.0,12999.0
ford,S-Max,silver,2018,150.0,Manual,Diesel,5.0,129.0,195750.0,13700.0
bmw,316,black,2003,116.0,Manual,Petrol,7.0,170.0,88000.0,1999.0
fiat,Ducato,white,2019,177.0,Manual,Diesel,5.8,139.0,400000.0,12490.0
audi,A4 allroad,white,2018,218.0,Automatic,Diesel,5.1,139.0,92000.0,29000.0
fiat,Doblo,silver,2023,105.0,Manual,Diesel,6.4,170.0,10.0,26990.0
ford,Mondeo,black,2010,145.0,Manual,Petrol,7.9,189.0,271626.0,3899.0
audi,A3,grey,2013,122.0,Manual,Petrol,5.3,123.0,72714.0,14980.0
ford,Fusion,silver,2009,101.0,Automatic,Petrol,7.8,186.0,162600.0,3990.0
ford,Tourneo Custom,silver,2023,150.0,Manual,Diesel Hybrid,7.8,139.0,15.0,47950.0
mazda,3,red,2016,120.0,Manual,Petrol,5.1,121.0,119118.0,13900.0
audi,A7,red,2022,299.0,Automatic,Hybrid,5.5,145.0,11350.0,77777.0
kia,Sorento,brown,2023,193.0,Automatic,Diesel,6.6,174.0,7.0,48800.0
ford,S-Max,white,2008,160.0,Automatic,Petrol,9.7,232.0,190235.0,7499.0
audi,A6,black,2011,299.0,Automatic,Petrol,8.2,194.0,119000.0,25999.0
audi,A6,grey,2015,326.0,Automatic,Diesel,6.2,164.0,130000.0,20500.0
fiat,500,white,2023,69.0,Manual,Petrol,4.1,139.0,20.0,18790.0
audi,A6 allroad,black,2020,349.0,Automatic,Diesel,7.7,202.0,45602.0,59150.0
dacia,Sandero,grey,2022,91.0,Manual,Petrol,5.6,127.0,20.0,18780.0
audi,Q5,white,2018,190.0,Automatic,Diesel,5.3,138.0,77000.0,39999.0
ford,Transit Custom,silver,2019,170.0,Manual,Diesel,5.8,139.0,86791.0,29990.0
dacia,Duster,grey,2018,114.0,Manual,Petrol,6.5,149.0,48000.0,14950.0
audi,A3,yellow,2023,150.0,Automatic,Petrol,5.7,130.0,2.0,38890.0
audi,A4,red,2019,150.0,Automatic,Diesel,4.0,104.0,90000.0,30000.0
audi,Q4 e-tron,silver,2021,170.0,Automatic,Electric,5.8,0.0,5990.0,56866.0
kia,Rio,brown,2017,101.0,Manual,Petrol,4.5,102.0,64877.0,12235.0
ford,Focus,silver,2019,120.0,Manual,Diesel,3.7,97.0,38224.0,15999.0
citroen,C4,white,2017,82.0,Automatic,Petrol,4.3,98.0,49900.0,13900.0
jeep,Compass,blue,2022,239.0,Automatic,Hybrid,2.0,120.0,10.0,40890.0
land-rover,Land Rover Range Rover Evoque,black,2020,179.0,Automatic,Diesel,5.8,152.0,50000.0,36900.0
citroen,C4 Picasso,white,2016,150.0,Automatic,Diesel,4.4,115.0,171878.0,14999.0
ford,Mondeo,grey,2012,203.0,Manual,Petrol,7.6,180.0,230000.0,8500.0
hyundai,KONA,blue,2023,280.0,Automatic,Petrol,7.3,194.0,10.0,36490.0
ford,Fiesta,blue,2006,69.0,Manual,Petrol,6.1,144.0,163000.0,1650.0
bmw,X1,silver,2020,190.0,Automatic,Diesel,5.0,131.0,104500.0,25490.0
citroen,C5 Aircross,grey,2019,179.0,Automatic,Diesel,4.8,126.0,63520.0,14990.0
maserati,Spyder,silver,2005,390.0,Automatic,Petrol,18.6,139.0,103000.0,49950.0
audi,A1,blue,2015,125.0,Manual,Petrol,5.2,123.0,86875.0,13200.0
land-rover,Land Rover Range Rover Velar,black,2019,275.0,Automatic,Diesel,6.6,175.0,98500.0,45750.0
audi,A4,grey,2013,143.0,Automatic,Diesel,4.9,139.0,186000.0,9900.0
jeep,Grand Cherokee,black,2019,250.0,Automatic,Diesel,7.0,212.0,94000.0,37900.0
dacia,Sandero,black,2019,90.0,Manual,Petrol,5.1,115.0,11500.0,12900.0
hyundai,TUCSON,black,2017,185.0,Manual,Diesel,5.9,154.0,96000.0,21990.0
ford,Kuga,white,2018,179.0,Manual,Diesel,6.1,162.0,69986.0,18999.0
ford,Puma,silver,2023,125.0,Manual,Hybrid,5.4,122.0,32.0,23240.0
fiat,Grande Punto,white,2012,69.0,Manual,Petrol,5.2,123.0,100000.0,4800.0
bmw,316,grey,2014,136.0,Manual,Petrol,5.8,137.0,21800.0,18499.0
audi,Q7,blue,2006,232.0,Automatic,Diesel,10.5,139.0,140000.0,12500.0
audi,A1,orange,2015,86.0,Manual,Petrol,5.1,121.0,63000.0,11950.0
audi,A4,white,2012,204.0,Automatic,Diesel,4.9,130.0,225000.0,12599.0
bmw,118,white,2017,136.0,Manual,Petrol,5.3,123.0,44000.0,15000.0
hyundai,SANTA FE,brown,2023,230.0,Automatic,Hybrid,8.6,120.0,100.0,50990.0
bmw,X1,grey,2016,150.0,Automatic,Diesel,4.7,139.0,41500.0,23900.0
land-rover,Land Rover Range Rover Evoque,grey,2019,179.0,Automatic,Diesel,7.2,189.0,44019.0,43480.0
audi,A1,white,2011,86.0,Manual,Petrol,5.0,139.0,115000.0,7600.0
ferrari,F430,black,2007,489.0,Automatic,Petrol,18.3,139.0,15130.0,119900.0
hyundai,TUCSON,black,2023,179.0,Automatic,Petrol,6.0,137.0,10.0,40590.0
kia,Sorento,black,2013,197.0,Automatic,Diesel,7.4,194.0,169675.0,14990.0
fiat,500L,black,2017,120.0,Manual,Diesel,4.3,114.0,73431.0,15749.0
ferrari,California,grey,2014,560.0,Automatic,Petrol,10.7,139.0,23100.0,152900.0
ford,Fiesta,green,2023,200.0,Manual,Petrol,6.7,153.0,10.0,27190.0
ford,Tourneo Connect,white,2016,95.0,Manual,Diesel,4.6,122.0,124410.0,12980.0
bmw,750,white,2010,408.0,Automatic,Petrol,11.4,139.0,108000.0,19999.0
mazda,6,silver,2009,147.0,Manual,Petrol,7.2,171.0,176000.0,5890.0
fiat,500C,red,2022,71.0,Manual,Hybrid,4.8,109.0,99.0,20990.0
audi,Q3,black,2018,150.0,Manual,Diesel,4.7,124.0,178952.0,17999.0
ford,Fiesta,red,2019,200.0,Manual,Petrol,6.0,136.0,30500.0,17990.0
bmw,318,blue,2002,143.0,Automatic,Petrol,8.0,194.0,156954.0,2750.0
audi,A4,grey,2015,136.0,Manual,Diesel,4.0,106.0,354940.0,8990.0
bmw,218,black,2017,150.0,Manual,Diesel,5.8,139.0,58900.0,15890.0
dacia,Sandero,black,2018,90.0,Manual,Petrol,5.5,130.0,63688.0,11950.0
